1888	井上あきこ
1888	郷内邦義
1888	遠藤広隆
1888	中村典史
1888	佐々木洋平
1888	関島眞頼、樋口達人、野村祐一、根元歳三、小林英造、加藤陽一
1888	関島眞頼
1888	佐藤順一
1882	あおしまたかし
1888	矢立肇
1889	NHK、サンライズ
1889	千葉洋之
1889	井上あきこ
1889	郷内邦義
1889	佐々木洋平
1889	井筒昭雄
1889	鶴岡陽太
1889	河野次郎
1889	関島眞頼、樋口達人、野村祐一、根元歳三、小林英造
1889	関島眞頼、佐藤順一
1889	遠藤広隆
1889	矢立肇
1890	郷内邦義
1890	佐々木洋平
1890	井筒昭雄
1890	関島眞頼、佐藤順一
1890	矢立肇
1891	アンバーフィルムワークス、十文字
1891	中智仁
1891	森田清次
1891	関谷能弘
1891	岩沢れい子
1891	加藤裕美
1891	Anmi
1891	鈴木貴昭
1891	柿原優子、木村暢
1891	遠野明里
1891	谷口悟朗
1891	高梨康治
1891	鶴岡陽太
1891	池田繁美
1892	浅野有美
1892	佐藤真由美
1892	増山修
1892	なかむらたかし
1892	上野耕路
1892	早瀬博雪
1892	山本ニ三
1892	中村深雪、丸山宏一、石川晋吾、他
1894	千羽由利子
1894	渡辺淳
1894	嶋田昭夫
1894	米村正二
1894	高橋ナオヒト
3986	アサオヨシノリ、岡田祐樹子
3988	柳瀬敬之
4705	東映アニメーション
4706	大石康之
1898	電撃G's magazine(メディアワークス)
1898	近藤光
1898	坂本龍馬
1898	今井剛
1898	千葉絵美
1898	成田偉保
1898	高橋タクロヲ
1898	平尾隆之
1898	小林利允
1898	村山達哉、鈴木俊介、磯江俊道
5777	日本コロムビア
1898	根本邦明
1898	金月龍之介
1899	テレビ愛知、電通、OLM
1899	西沢正智
1899	榎沢祐一
1899	松村正宏
1899	堀野大輔
1899	那須基仁
1899	小島真喜子
1899	校篠春
1899	金子良馬
1899	なかざき冬、中村勝将
1899	月刊コロコロコミック（小学館）
1899	ブシロード
1899	木谷高明
1899	都田和志、葉山拓亮
1899	えびなやすのり
1899	高木佑梨
1899	小野和美
1899	Quily
1899	赤星政尚
1899	池田重隆
1899	スタジオ池っち、ブシロード
1900	山内雄喜
1900	宮前光春
1900	ひのたかふみ
1900	大橋幸子
1900	早坂律子、月永ヒデヲ、島田満、谷田部勝義、寺門有紀
1900	谷田部勝義
1900	武藤貴士
3988	中山しほ子
3988	キャプテン・アース製作委員会(エイベックス・ピクチャーズ、バンダイナムコゲームス、ボンズ、松竹、電通、A-Sketch、ローソンHMVエンタテイメント、グッドスマイルカンパニー)、MBS
5777	ギャザリング
3989	スーパースィープ(細江慎治、佐宗綾子、江口孝宏、田中文久)
3990	河村智之
3990	金春智子
3990	カズキヨネ
3990	高橋麻穂(スタジオちゅーりっぷ)
1049	東映アニメーション
1900	金子政路、関佳史
1900	伊部誠、松本靖
1900	日経ADEX、フォーサム
1900	中嶋亮
1900	中村浩一
1900	生形朋経
1900	キム・ミョンソ
1900	鈴城るみ子
1900	伊藤恭介
1900	シュガーボーイ
1900	吉田隆
1901	Ordet
1901	フジパシフィック音楽出版、ソニー・ミュージックエンタテインメント、エピックレコードジャパン
1901	坪根健太郎
1901	石黒晴嗣
1901	中島和子
1901	袈裟丸絵美
1901	林勇雄
1901	田中裕介
1901	青木智由紀、イノセユキエ
1901	田代雅子
1901	鶴岡陽太
1901	左
1901	山本寛
1901	マンデルブロ・エンジン
3989	花田十輝
1902	黒田昌郎
1902	中島順三、松土隆二
1902	前田英美
1902	保田道世
1902	佐藤敏夫、浦上靖夫
1902	黒木敬七
6121	須藤友徳
1902	坂井俊一
1902	渡辺岳夫
1902	伊藤主計
1902	岡田敏靖、羽根章悦
1902	森康二
1902	中西隆三、加瀬高之、伊東恒久、雪室俊一、佐藤道雄、安藤豊弘、高山由紀子、松島昭、吉田義昭
1902	ウィーダ(ルイス・ド・ラ・ラメー)
1903	篠原一雄
5602	ねこうめ
1903	西山茂(REAL-T)
1903	森下成一、斉藤仁
1903	西表美智代
1903	川原智弘
1903	小林徳光
1903	須賀重行
1903	渡辺真由美
1903	横山克
6121	高橋タクロヲ
1903	桑原悟
1903	赤星政尚、吉岡たかを
1903	赤星政尚
1903	渡部高志
1903	林達永、金光絃
4706	サンライズ
4706	間嶋崇寛
1569	森下成一、菊池達也
1569	月刊IKKI(小学館)
1569	中川孝
5602	大沼心
1569	加藤賢司
3990	青木智由紀
1569	増田敏彦
1902	山崎修二
1569	中村誠
1569	湖山禎崇
1569	原一雄
1903	エスウッド
1904	フリージング ヴァイブレーション製作委員会(KADOKAWA、キルタイムコミュニケーション、ブシロード、A・C・G・T、エスウッド、AT-X、ダックスプロダクション)
1904	KADOKAWA(メディアファクトリー)
1904	西山茂
3990	樋口聡美、小川浩
1904	武原健二
1904	西表美智代
1904	川原智弘
1904	きむらひでふみ
1904	須賀重行
1904	渡辺真由美
1904	赤星政尚
1904	羽多野浩平
1904	コミックヴァルキリー(キルタイムコミュニケーション)
1904	横山克
6122	劇場版「空の境界」製作委員会
1904	諸熊倫子
1904	渡部高志
1904	林達永、金光鉉
1905	鶴岡陽太
1905	太田大
1905	堀内修
4706	赤根和樹
1907	森田清次
1907	中上竜太
1907	四季童子
5602	湊未來
1907	鶴岡陽太
1907	鵜ノ口穣二
1907	堀内修
1907	賀東招二
1907	武本康弘
3990	松原理恵(瀬山編集室)
3990	楽音舎
3990	フロンティアワークス
3990	神あそ製作委員会(フロンティアワークス、KADOKAWA、ブロッコリー、ムービック、ショウゲート)
3991	神崎紫電(電撃文庫)
3991	海島千本、長谷部敦志
3991	山田陽(サウンドチーム・ドンファン)
3991	鷺巣詩郎
3991	鵜飼沙樹
1905	千明孝一
4706	片貝文洋
4706	高倉武史
4706	千葉洋之
4706	田村ゆり
3991	博史池畠(池畠博史)
1908	松村正宏
1908	中瀬理香、池田眞美子、伊丹あき
1908	花とゆめ(白泉社)
1908	中瀬理香
1908	大地丙太郎
1909	東映
1909	坂井和男
1909	佐久間ヨシ子
1909	高梨康治
1909	前川淳
1909	東堂いづみ
1911	森川永子
1911	坪根健太郎
1911	山田豊徳
1911	廣岡岳
1911	中島和子
1911	長嶋哲彦、袈裟丸絵美
1911	タイキ
1911	芳垣祐介
1911	岡田麿里
1911	今石洋之
1911	森英治
1911	菊田浩巳
1912	大塚愛
1912	Janne Da Arc
1912	諏訪道彦
1912	松本晃彦
1913	ブラッドラッド製作委員会
1913	flyingDOG
1913	池田康隆
1913	館信一郎
1913	伊東さき子
3995	たなかかずや
1913	榊枝利行(アートチームコンボイ)、黛昌樹(スタジオじゃっく)
1913	田中智也
1913	斉藤良成
1905	志茂文彦
1913	藤崎賢二
1913	林ゆうき
1913	飯田里樹
1913	古怒田健志
1913	宮繁之
1913	小玉有起
1914	佐藤勝
1914	平澤晃弘
1914	沙倉拓実
1914	いのまたむつみ、永野護
1914	菅野よう子
1914	浦上靖夫
3991	shirakaba
4706	渡辺正樹
4706	三宅和男
4706	アストレイズ
4706	井野元英二
4706	橋本一子
1911	名倉晋作
1914	大神洋一
1916	サンライズ、バンダイビジュアル、NHKエンタープライズ21
1918	プリズム・アーク製作委員会(メディアファクトリー、マーベラスエンターテイメント、5pb.、ぺんしる)
1918	オムニバスプローモーション
1918	西重成
1918	山田和弘
1918	斎藤麻記
1918	ST.ちゅーりっぷ
1918	中北晃二
1918	細田直人、浜崎賢一
1918	ほそのゆうじ
1918	遠藤成樹、三輪学
1918	亀山俊樹
1918	井上一宏
1918	江端里沙
1918	大野哲也
1918	大張正己
1918	ぱじゃまソフト
1919	PRA製作委員会
1919	ブリッジ、同友動画
1919	池畑伸人
1919	坂本雅紀
1919	田沢二郎
1919	サトウユーゾー(#8～#51)
1919	サトウユーゾー(#1～#7)、乙部善弘(#8～#51)
1919	京極尚彦(#40～#51)
1919	長岡成貢
1919	長崎行男
1919	高橋麻穂
1919	川嶋尚
1919	渡辺明夫
1919	赤尾でこ
1919	菱田正和
1919	タカラトミー、シンソフィア
1920	タカラトミーアーツ、シンソフィア
3991	安藤賢司
3991	高倉武史
3991	森賢
3991	白土晴一
3991	黒田結花、竹内由香里、戸田麻衣、諸貫哲朗、野中正幸
3991	西俊樹
3991	関香織(カプセル)
3991	いまむら
3991	荒川眞嗣、垪和等
3991	山下宮緒
3991	木村俊也(T2 Studio)
3991	三嶋章紀(グラフィニカ)
3991	野口透(アニメサウンド)
3991	NBCユニバーサル・エンターテイメントジャパン
3991	ブラック・ブレット製作委員会(NBCユニバーサル・エンターテイメントジャパン、KADOKAWA(アスキー・メディアワークス)、ショウゲート、AT-X、キネマシトラス)
3992	弐瓶勉
4706	山下明彦
4706	カトキハジメ
4706	大矢創大
3992	森山祐樹
3992	朝倉紀行
5602	井上圭介
3992	瀬下寛之
3992	村井さだゆき
3992	田中直哉
3992	片塰満則
3992	上本雅之
3992	大串映二
3992	東亜重工動画制作局、MBS
3993	高河ゆん
3993	草川啓造
3993	吉村清子
3993	吉村清子、横谷昌宏、藤咲あゆな
3993	武藤正敏
3993	岩浪美和
3993	月刊ニュータイプ(KADOKAWA)
3993	井出直美
3993	大塚あきら
3993	佐野誉幸
3993	中田亮大
3993	伊藤康行
3993	小島俊彦
5602	志茂文彦
5602	平田和也
3993	「悪魔のリドル」製作委員会、MBS
3994	Koi
3994	橋本裕之
3994	ふでやすかずゆき
3994	奥田陽介
3994	平柳悟
5602	川田瑠夏
3994	川田瑠夏
3994	まんがタイムきららMAX(芳文社)
6123	劇場版「空の境界」製作委員会
3994	武藤信宏
3994	佐藤美由紀
3994	川西美保
3994	峰岸健太郎
3994	秋元央
3994	高橋歩
3994	NBCユニバーサル・エンターテイメント
3995	漆原友紀
3995	脇威志
3995	増田俊郎
3995	長濱博史
3995	そ～とめこういちろう
3995	馬越嘉彦
3993	藤澤慶昌
3995	大山佳久
3995	山崎朋子
3995	中村雄太
3995	松村正宏
3995	講談社、アニプレックス
1925	フロンティアワークス
1926	プレイボール製作委員会
1926	山口秀憲、芝原豊
1926	阿部祐督、大泉浩之、水上高志、一色弘安
1926	横山正和、横山亜紀
1926	岡崎英夫
1926	鈴城るみ子
1926	小林七郎
1926	小出一巳、末永光代
1926	高橋滋春
1926	福井政文、高谷与志人、松江正俊、村田英憲
1926	和田薫
1926	壺井正
1926	海津利子
1926	桝井一平
1926	清水恵蔵、泉保良輔
1926	大浜誠、末永光代、植田浩二
1926	四分一節子
1926	出崎哲
1926	ちばあきお(集英社文庫)
1927	和田薫
1927	壺井正
1927	海津利子
1927	泉保良輔、梶浦紳一郎、実原登、山本径子、今木宏明、小田裕康、清水恵蔵、村上勉
1927	桝井一平
1927	清水恵蔵、泉保良輔
1927	植田浩二、末永光代、土屋理敬
1927	四分一節子
1927	出崎哲
1927	ちばあきお(集英社文庫)
3996	矢立肇
3996	京極尚彦
3996	西田亜沙子、室田雄平
3996	守安靖尚
3996	長崎行男
3996	公野櫻子
3996	西田亜沙子
3996	室田雄平
3996	愛敬由紀子、尾崎智美、鈴木理彩
3996	高橋武之
3996	松実成
3996	横山さよ子
3996	野上大地
3996	今井大介
3996	ランティス、サンライズ音楽出版
3996	I WILL
3996	2013 プロジェクトラブライブ！(サンライズ、バンダイビジュアル、ランティス、ブシロード、アスキー・メディアワークス)
3998	NCSOFT
3998	竹内浩志、浜崎博嗣
3998	冨岡淳広
4706	前田清明
4706	沙倉拓実
1927	山口秀憲、芝原豊
4706	明田川仁
3996	花田十輝
3996	藤澤慶昌
1927	阿部祐督、大泉浩之、水上高志、一色弘安
1927	エイベックス・エンタテインメント、avex mode
5602	フライングドッグ
1927	横山正和、横山亜紀
1927	岡崎英夫
1927	鈴城るみ子
1927	小林七郎、海津利子
1927	小出一巳、末永光代
1927	前島健一、高橋滋春、熨斗谷充孝、出崎哲、三田浩士、四分一節子
1931	富沢信雄
1931	双葉ひな、ささきむつみ
3998	キムヒョンテ
3998	長田絵里
3998	長田絵里、清丸悟
3998	舘藤健一
3998	森下広人
3998	岩代太郎
3998	エヌ・シー・ジャパン
3998	浜崎博嗣
3998	長尾朱美
3998	松井伸哉
3998	毛利菜香
3998	吉武将人
3998	電通、NCSOFT、エヌ・シー・ジャパン、TCエンタテインメント、A-Sketch、第一興商、GONZO、電通ヤング・アンド・ルビカム
3998	Blade&Soulアニメ製作委員会、TBS
3999	くずしろ
3999	片平真司
3999	大室正勝
3999	G-angle
5602	SILVER LINK.
3999	永居慎平
3999	みうらたけひろ
3999	堀川和人
3999	有尾由紀子
3999	葛城十二支学園生物部
4001	ガスト
4001	岩崎良明
4001	浦畑達彦、高橋龍也、冨田頼子
4001	左
4001	柴田千佳子
4001	中野圭哉
4001	岩永悦宜
4001	樋口聡美、コレサワシゲユキ(デジタルノイズ)
4001	松岡球江
4001	赤松康裕
4001	後藤正浩
4002	松本大洋
4002	Aymeric Kevin
4002	木村絵理子
4706	安田朗
4706	佐藤豪志
4706	金平和茂
1946	GENCO
1946	本橋秀之
1946	Mellow Head
1946	栗コーダーポップスオーケストラ
1946	楽音舎
4001	明田川仁
4001	浦畑達彦
1946	広瀬勝利
1946	長坂恵
1946	とみながまり
1946	マジキュー、ファミ通文庫(エンターブレイン)
1946	栗原正己
1946	鶴岡陽太
1946	飯島由樹子(スタジオMAO)
1946	YUG
1946	笹野恵
1946	西森章
1946	木村航「ぺとぺとさん」
1947	ヘタリア製作委員会
1947	松田桂一
1947	松村正宏
1947	下崎昭
1947	もちだたけし
1947	コーニッシュ
1947	高橋麻穂
1947	河南正昭
1947	平光琢也
1947	ボブ白旗
1947	日丸屋秀和
1952	山田悦司(#13～#40)
1952	高橋宏固、宮内征雄
1952	荒木伸吾、姫野美智
1952	出崎統(#19～#40)
1952	馬飼野康二
1952	窪田忠雄、川井憲(#1～#18、#20)、水谷利春(#19、#21～#40)
1952	長浜忠夫(#1～#13)
1952	池田理代子
4002	牛尾憲輔
4002	湯浅政明
4002	辻田邦夫
4002	中村俊介
6044	真田まこと
4003	LRIG
4003	佐藤卓哉
4003	岡田麿里
4003	坂井久太
4003	秋山健太郎(スタジオパブロ)
4003	岩浪美和
4003	井内舞子(I've Sound)
4003	山口朋
4003	高瀬健一
4003	座間智子(スタジオパブロ)
4003	伊藤由紀子
4003	福世晋吾
4003	後藤正浩(REAL-T)
4003	マジックカプセル
4003	Project Selector
4706	宮本崇
4706	佐藤号宙
1953	海野よしみ
1953	平田雄三、杉本功
1956	キングレコード、フロンティアワークス
1956	後藤正浩(REAL-T)
1959	「BOYS BE…」製作委員会
1959	西山茂
1959	川上善美
6044	鈴木健太郎
1959	Be-Factory
1959	田中英幸
1959	西川淳一郎
1959	竹田逸子
1959	金巻兼一
1959	下田正美
1959	イタバシマサヒロ、玉越博幸
1961	名古屋テレビ、未来計画、パオハウス
1961	 やまだたかひろ、安彦英二
1961	小林信一、落合茂一、丸山正雄
1961	多田彰文
1961	鶴岡陽太
1961	梅原隆弘
6044	藤岡美暢
1961	川瀬敏文
1963	佐藤博暉
1963	吉村明
1963	アクアプラス
4004	あるや
4004	藤原佳幸
4004	子安秀明
4004	大島美和
4004	川口正明
4004	三口達也
4004	石黒けい
4004	百石元
4004	土屋雅紀
4004	平木大輔
4006	小杉光太郎
4006	名和宗則
4006	綾奈ゆにこ
4006	本田敬
4151	関本美津子
4706	オレンジ
1963	三嶋章夫
1963	塩屋翼
1963	吉田泰三
1963	下川直哉
1963	Elements Garden
1964	塩屋翼
1964	下川直哉
1964	Elements Garden
1964	片平真司
1964	吉成鋼
1964	カワタヒサシ
1964	佐藤博暉
1965	PROJECT W.A.2(キングレコード、アクアプラス、ドワンゴ、ブシロード)
1965	下川直哉
1965	定松剛
1965	秋元央
1965	谷口久美子
1965	佐々木剣斗
1965	佐藤陽一郎
1965	篠原愛子
1965	森岡賢一
1965	大橋幸子
1965	沼田誠也
1965	水上ろんど
1965	藤本さとる
1965	田尻健一
1965	なかむらたけし
1965	安藤正臣
1965	アクアプラス「WHITE ALBUM2 幸せの向こう側」
1966	アヤカシ研究会、TBS
1966	濱宇津妙子
1966	フォニシア
1966	小西康平
1966	広瀬いづみ
1966	植田実
1966	週刊ヤングマガジン(講談社)
1966	S.E.N.S. Project
4006	立田眞一
4006	清水祐実
4006	小池里恵子
4006	平木大輔
4006	長谷川智樹
4006	吉田知弘
4006	まんが4コマぱれっと
4006	中村嘉博
4006	田川沙里
1966	若林和弘
1966	小倉宏昌
1966	黄瀬和哉
1966	横手美智子、大川緋芭(CLAMP)
1966	水島努
6044	松元美季
1967	アヤカシ研究会、TBS
1967	講談社、BMG JAPAN、キッズステーション、パイロテクニスト、ムービック、Production I.G
1967	濱宇津妙子
1967	フォニシア
1967	小西康平
1967	広瀬いづみ
1967	植田実
1967	週刊ヤングマガジン(講談社)
1967	S.E.N.S. Project
1967	水島努
6044	松元美季
4706	角田祐司
1971	リアルコーヒーエンタテインメント
1971	山田稔
1971	原田祥子
1972	イズミプロジェクト
1972	廣瀬清志
1972	藤田賢治
1972	大野克尚
1972	飯島孝枝
1972	柳沼和良
1972	川畑えるきん
1972	明田川仁(マジックカプセル)
1972	池田繁美(アトリエ・ムサ)
1972	小西賢一
1972	森田宏幸
1972	鬼頭莫宏
1974	佐藤真由美
1974	高梨康治、水谷広実
1974	早瀬博雪
1974	筒井典子(スタジオアクア)
1974	北山修一
1974	JINCO
1965	明田川仁
1974	小山真弓
1974	西田健一
1975	ぽてまよ製作委員会(バンダイビジュアル、双葉社、ランティス、J.C.STAFF)
1975	坪根健太郎
1975	大河内喜夫
1975	安藤智美
1975	菊谷知樹
6044	魏斯曼
1975	小林七郎
1975	大木良一
1975	池見友太
1975	御形屋はるか
1976	水上ろんど
1976	ぽよよんろっく
1976	木村真一郎
1976	ぷちフェレット
1979	芝田浩樹
1979	吉川大祐(テレビ朝日)、太田賢司(テレビ朝日)、渡辺哲也(電通)、梅澤淳稔(東映アニメーション)
1979	中村光毅
1979	梨澤孝司
1979	大西陽一
1979	浦沢義雄
1982	田尻智、増田順一、杉森建
1982	宮崎慎二
1982	三間雅文
1982	金村勝義
1982	一石小百合
1982	杉森健、藤原基史、森本茂樹、吉田宏信、大田敏、にしだあつこ、斉藤むねお、吉川玲奈
1982	首藤剛志、園田英樹、大橋志吉、冨岡淳広、武上純希、藤田伸三、米村正二
2080	三原伸明
4706	中山久美子
1982	小田部羊一
1983	三間雅文
1983	加藤初重(XEBEC)
1983	川崎逸郎(1話、Production I.G)、黒田幸生(2話、XEBEC)、高橋秀弥(3話、XEBEC)、冨安大貴(4話、OLM)
1984	冨岡淳広
1984	矢嶋哲生
1984	湯山邦彦
1985	TV TOKYO、MEDIANET、小学館プロダクション
1985	白井久男
1985	吉野記通
1985	一之瀬剛、青木森一
1984	金村勝義
1984	吉野記通
1984	白井久男
1984	辺見俊夫
1984	宮崎慎二
1984	三間雅文
1985	園田英樹、大橋志吉、冨岡淳広、武上純希、藤田伸三、米村正二、松井亜弥、十川誠志
1985	松島賢二、西野弘二
1985	The Pokemon company、他
1985	陣内弘之、久保雅一、他
1985	小田部羊一
1985	吉川兆二
1985	石原恒和
1985	田尻智、増田順一、杉森建
1976	花田十輝
1985	宮崎慎二
1985	湯山邦彦
1987	金村勝義
1987	山田俊也
1987	冨岡淳広
1987	須藤典彦
1987	湯山邦彦
1990	三好慶一郎
1990	針生勝文
1990	福島敦子
1990	吉田玲子
1990	越智一裕
1990	田森庸介、ソニー・コンピュータエンタテインメント
4007	蛙男商会、DLE
4007	FROGMAN
4706	サンライズ
1991	テレビ東京、SPE・ビジュアルワークス
1991	村田俊治
1991	大谷幸
1991	堀川憲司、真下耕一
1991	真下耕一
1992	ちくば市役所
6044	田辺香奈
1992	樹るう「ポヨポヨ観察日記」
1993	坂本信人
1993	MOKA☆
1993	赤堀重雄
1993	国井桂
1993	望月智充
1995	ソニー・コンピュータエンタテインメント、アニプレックス、ボンズ
1995	坂本久美子
1995	宮原洋平
1995	梅崎ひろ子
1995	水畑健二
1995	山根公利
1995	橋本誠一
1995	奥村正志
1995	大島ミチル
1995	青井孝
1995	倉島亜由美
1995	宮地昌幸
6044	高橋昭裕
1996	徳永義明
1996	井上純一
1996	pikomaro
1996	菅原そうた
1997	マジックカプセル
1987	三間雅文
1986	山田俊也
1986	吉野記通
1986	白井久男
1986	宮崎慎二
1986	辺見俊夫
1997	右山章太
1997	井口光隆
1997	加藤友宜、國重元宏
1997	スタジオイースター
1997	日比智恵子
1997	喜多幡徹
1997	ブリキ
6044	近藤勇二
1997	平間由香
1995	高寺たけし
1997	本山哲
1997	浦畑達彦
1997	渡邊義弘、藤井まき、中村直人
1997	渡邊義弘
1997	斎藤久
6044	岩浪美和
2005	上原正三、戸田博司、大橋志吉
4009	たなかわたる、MMDGP
4009	尾中たけし
4009	松坂恵聖
1018	熊谷哲矢 
1071	佐藤恭野 
106	滝川和男 
1583	植竹須美男 
1361	品地奈々絵 
1998	メディアファクトリー
1998	マジックカプセル
1998	井口光隆
1998	徳田千明
1998	美峰
1998	岡本英樹
1998	ブリキ
1998	釘貫彩、小濱俊裕(美峰)
1998	渡邊義弘、沈宏
1998	渡邊義弘
1998	浦畑達彦、砂山蔵澄
6044	小山恭正
1998	喜多幡徹
6044	坂本英城
1999	「僕等がいた」製作委員会(マーベラスエンターテイメント、ポニーキャニオン、スカパー・ウェルシンク、小学館)
1999	松村正宏(JAY FILM)
1999	エースクリエイション
1999	斎藤秋男
1999	西尾梨香
1999	スタジオカノン
1999	そ～とめこういちろう
1999	たなかかずや
1999	柴田千佳子
1999	白井伸明
2001	長峯達也
2001	森村祥子(テレビ東京)、坂田雄馬(dentsu)、関弘美(東映アニメーション)
2001	山室直儀
2001	中鶴勝祥、山室直儀
2001	成田良美
2002	長峯達也
2002	山室直儀
2002	中鶴勝祥、山室直儀
2002	成田良美
2002	三条陸、稲田浩司
2004	テレビ東京、NAS
2004	糸川幸良
2004	関一彦
2004	斉藤めぐみ
2004	安達恵子
2004	吉川兆二
2004	木村昭彦、石本隆史
2004	ウィーヴ
1997	平坂読
1998	浦畑達彦
1998	松山愛子
2001	月刊少年ジャンプ(集英社)
2004	桜庭統
2004	岩浪美和
2005	武論尊、原哲夫
4010	首藤順
4010	橋爪祐二
4010	島田満
3149	池田裕治、井ノ上ユウ子 
568	池田繁美 
2005	福永莞爾
2005	中村光毅
2005	芦田豊雄
2005	菅原吉郎
2005	青木望
2006	飛田野和彦
2006	衛藤太志
2006	マジックカプセル
2006	森木靖泰
2006	堀江信彦
2006	長田悠幸
2006	武論尊、原哲夫　
2006	KAZSIN
6044	ランティス
2006	Lee Seo Gu
2006	輿石暁
2008	西山茂
2008	福世晋吾
2008	店橋真弓
2008	和田崇
2008	片倉真二
2008	出渕裕
2008	榎戸洋司
2008	GAINAX
2008	桑野聖、周防義和
2008	鶴岡陽太
2008	長谷川眞也
2008	錦織博
2008	GJK
2009	放浪息子製作委員会(アニプレックス、フジテレビ、AIC、電通、エンターブレイン)
2009	マジックカプセル
2009	根岸信洋
2009	中野勝博
2009	アニプレックス、フジパシフィック音楽出版
2009	ソニーPCL
2009	右山章太
2009	サンジゲン
2009	松浦裕暁
2009	加藤友宜
2009	大内綾
2009	松本昌子
2009	児玉陽平(スタジオイースター)
2009	サトウミチオ
2009	牧野竜一
2009	岡田麿里
2009	月刊コミックビーム(エンターブレイン)
6044	J.C.STAFF
2009	伊藤聖
2009	あおきえい
2009	志村貴子
2010	小田部羊一
2010	桜井政博
2010	宮川彬良
2010	島袋美由紀
2010	日下部光雄
2010	吉川惣司
4136	週刊少年チャンピオン(秋田書店)
2012	三井友和、長谷川卓也
2012	後藤正浩
2012	伊藤邦彦
2012	石黒けい
2012	海津利子
2012	大河原晴男
2012	雑破業
2012	柊☆たくみ
2012	ハマノカズゾウ
2012	門間幸一
2012	涼香、なちゅらるとん、鶴崎貴大、有河サトル、澤野明、ぞうあざらし
2012	三原武憲
5720	涼川りん
2013	増島由美子
2013	楽音舎
2013	神保大介(サウンドガーデン)
2013	瀬山武司
2013	柳沢宏明
2013	谷本千絵、三笠修
2013	平田敏夫
2013	亀山耕一郎
2013	鶴岡陽太
2013	松宮正純、金子英俊
2013	竹田逸子、室井ふみえ
2013	ときたひろこ
2013	工藤進
2013	桑原水菜(コバルト文庫(集英社))
2014	テレビ東京、東急エージェンシー、小学館プロダクション
2014	日本スーパードッジ連盟
2014	白井久男
2014	勝又隆一
2014	山田智明
2014	原征太郎
2014	笹川ひろし
2014	こしたてつひろ
2015	鬼灯の冷徹製作委員会、MBS
2015	サウンドチーム・ドンファン
2015	スターチャイルドレコード
2015	今井大介
2015	田中宏侍
2015	佐藤敦(IKIF+)
2015	茂木孝浩
2015	幸田直子
2015	加藤寛崇
2015	後藤みどり
2015	長沼範裕
2015	鏑木ひろ
2012	Funta7
2015	TOMISIRO
2015	丁樹禄、竹田悠介
2015	江口夏実
2016	真下耕一
2097	大島ミチル
4010	日本アニメーション、ＮＨＫエンタープライズ
4011	篠塚ひろむ
2016	寺岡賢司
2017	ダイアロス製作委員会(GDH、テレビ東京メディアネット)
2015	はたしょう二
2017	神南スタジオ
2017	松村正宏
2017	桑良人
2017	のぼりはるこ
2017	えんどうてつや
2017	GDH、GONZO Rosso Online
2017	ハドソン
2017	4-EVER
2017	えんどうてつや
2017	佐藤ヒロム(イルスタジオ)
2017	杉藤さゆり
2017	渡辺とおる
2017	えんどうてつや、三井秀樹、友永コリエ、待田堂子
2019	長谷川卓也(サウンドボックス)
2019	デルファイサウンド
2019	高井麗
2019	富士丸翔
2019	坂本雅紀、田村ゆり
2019	伊藤邦彦
2019	石黒けい
2019	5zizz
2019	ハマノカズゾウ
2019	高須賀真二
2019	ささきむつみ
2019	イエティ、レジスタ
2020	テレビ東京、学研
2020	江津兵太(テレビ東京)、神保まつえ、森島恒行(学研)
2020	平井寛、川野勉
2020	杉村重郎
2020	案納正美
2020	三科辰治
2020	中村光毅
2020	上梨一也
2020	上梨一也
2020	えびはら武司(「アニメディア」連載)
2021	GENCO
2021	flyingDOG
2021	平木大輔
2021	鈴木正史
2021	井野元英二
2021	阿部安彦
2021	佐野ひとみ
2021	青木薫
2021	久我嘉輝、宮川治雄、宇佐美皓一
2021	さんぺい聖
2021	toi8
2021	はまたけし
2021	亀山俊樹
2021	小野由起子、小濱俊裕
2021	烏宏明、石川智美
2021	工藤昌史、烏宏明
2021	水玉螢之丞
2021	橙乃ままれ(エンターブレイン)
4011	神谷マキ
5720	岸誠二
2353	高桑一 
978	竹内啓雄 
2022	平木大輔
2022	高橋賢司
2022	津守裕子
2022	青木智由紀
2022	常木志伸
2022	大隈孝晴
2022	谷村心一
2022	長谷川勝己
2022	金﨑貴臣
2022	榊一郎「まじしゃんず・あかでみい」(ファミ通文庫)
2025	大田和寛
2025	桃島洋介
2025	小川浩
2025	山田光洋
2025	テリオス
2025	高橋麻穂
2025	渡辺明夫
2025	横田守
2027	柳田美和
2027	久恒直樹
2027	宮下隼一
2027	梅堀淳
2027	長崎行男
2027	植田秀蔵
2027	佐藤正樹
2027	平野俊貴
5720	柿原優子
2028	諏訪道彦(よみうりテレビ)
2028	斎藤朋之)よみうりテレビ)、山口聰(ゆめ太カンパニー)
2028	北田修一
2028	大塚峰子
2028	坪井葉子
2028	HALF H・P STUDIO
2028	神保大介
2028	中野徹
2028	辺見俊夫
2028	有尾由紀子
2028	つなきあき
2028	加藤陽一
2028	井硲清高
2028	斎藤朋之
2028	集英社「コーラス」
2028	岩浪美和
2028	坂本信人
2028	森田奈苗、高橋英吉
4011	藤田亜紀子
2028	きら「まっすぐにいこう。」
2029	加藤陽一
2029	斎藤朋之
2029	コーラス(集英社)
2029	大島ミチル
2029	岩浪美和
2029	柴田千佳子
2029	伊丹あき、大和屋暁、加藤陽一
2029	井硲清高
